__id	__name	__description	__type_term	__attr_count	__attr1	__dim_count	__dim1_term	__dim1_var_count	__data_var_count	__dim1_var1___type_term	__dim1_var1___name	__dim1_var1___scalar_type	__dim1_var1___attr_count	__data_var1___type_term	__data_var1___units_term	__data_var1___name	__data_var1___scalar_type	__data_var1___attr_count	__data_var1___attr1	__data_var1___attr2	__data_var2___type_term	__data_var2___units_term	__data_var2___name	__data_var2___scalar_type	__data_var2___attr_count	__data_var2___attr1	__data_var2___attr2	__data_var3___type_term	__data_var3___units_term	__data_var3___name	__data_var3___scalar_type	__data_var3___attr_count	__data_var3___attr1	__data_var3___attr2	__data_var4___type_term	__data_var4___units_term	__data_var4___name	__data_var4___scalar_type	__data_var4___attr_count	__data_var4___attr1	__data_var4___attr2	__data_var5___type_term	__data_var5___units_term	__data_var5___name	__data_var5___scalar_type	__data_var5___attr_count	__data_var5___attr1	__data_var5___attr2	__data_var6___type_term	__data_var6___units_term	__data_var6___name	__data_var6___scalar_type	__data_var6___attr_count	__data_var6___attr1	__data_var6___attr2	__data_var7___type_term	__data_var7___units_term	__data_var7___name	__data_var7___scalar_type	__data_var7___attr_count	__data_var7___attr1	__data_var7___attr2	__data_var8___type_term	__data_var8___units_term	__data_var8___name	__data_var8___scalar_type	__data_var8___attr_count	__data_var8___attr1	__data_var8___attr2	__data_var8___attr3	__data_var9___type_term	__data_var9___units_term	__data_var9___name	__data_var9___scalar_type	__data_var9___attr_count	__data_var9___attr1	__data_var9___attr2	__data_var9___attr3	__data_var10___type_term	__data_var10___units_term	__data_var10___name	__data_var10___scalar_type	__data_var10___attr_count	__data_var10___attr1	__data_var11___type_term	__data_var11___units_term	__data_var11___name	__data_var11___scalar_type	__data_var11___attr_count	__data_var11___attr1	__data_var12___type_term	__data_var12___units_term	__data_var12___name	__data_var12___scalar_type	__data_var12___attr_count	__data_var12___attr1	__data_var13___type_term	__data_var13___units_term	__data_var13___name	__data_var13___scalar_type	__data_var13___attr_count	__data_var13___attr1	__data_var14___type_term	__data_var14___units_term	__data_var14___name	__data_var14___scalar_type	__data_var14___attr_count	__data_var14___attr1	__data_var15___type_term	__data_var15___units_term	__data_var15___name	__data_var15___scalar_type	__data_var15___attr_count	__data_var15___attr1	__data_var16___type_term	__data_var16___units_term	__data_var16___name	__data_var16___scalar_type	__data_var16___attr_count	__data_var16___attr1	__data_var17___type_term	__data_var17___units_term	__data_var17___name	__data_var17___scalar_type	__data_var17___attr_count	__data_var17___attr1	__data_var18___type_term	__data_var18___units_term	__data_var18___name	__data_var18___scalar_type	__data_var18___attr_count	__data_var18___attr1	__data_var19___type_term	__data_var19___units_term	__data_var19___name	__data_var19___scalar_type	__data_var19___attr_count	__data_var19___attr1	__data_var20___type_term	__data_var20___units_term	__data_var20___name	__data_var20___scalar_type	__data_var20___attr_count	__data_var20___attr1	__data_var21___type_term	__data_var21___units_term	__data_var21___name	__data_var21___scalar_type	__data_var21___attr_count	__data_var21___attr1	__data_var22___type_term	__data_var22___units_term	__data_var22___name	__data_var22___scalar_type	__data_var22___attr_count	__data_var22___attr1	__data_var23___type_term	__data_var23___units_term	__data_var23___name	__data_var23___scalar_type	__data_var23___attr_count	__data_var23___attr1	__data_var24___type_term	__data_var24___units_term	__data_var24___name	__data_var24___scalar_type	__data_var24___attr_count	__data_var24___attr1	__data_var25___type_term	__data_var25___units_term	__data_var25___name	__data_var25___scalar_type	__data_var25___attr_count	__data_var25___attr1	__data_var26___type_term	__data_var26___units_term	__data_var26___name	__data_var26___scalar_type	__data_var26___attr_count	__data_var26___attr1	__data_var27___type_term	__data_var27___units_term	__data_var27___name	__data_var27___scalar_type	__data_var27___attr_count	__data_var27___attr1	__data_var28___type_term	__data_var28___units_term	__data_var28___name	__data_var28___scalar_type	__data_var28___attr_count	__data_var28___attr1	__data_var29___type_term	__data_var29___units_term	__data_var29___name	__data_var29___scalar_type	__data_var29___attr_count	__data_var29___attr1	__data_var30___type_term	__data_var30___units_term	__data_var30___name	__data_var30___scalar_type	__data_var30___attr_count	__data_var30___attr1	__data_var31___type_term	__data_var31___units_term	__data_var31___name	__data_var31___scalar_type	__data_var31___attr_count	__data_var31___attr1	__data_var32___type_term	__data_var32___units_term	__data_var32___name	__data_var32___scalar_type	__data_var32___attr_count	__data_var32___attr1	__data_var33___type_term	__data_var33___units_term	__data_var33___name	__data_var33___scalar_type	__data_var33___attr_count	__data_var33___attr1	__data_var34___type_term	__data_var34___units_term	__data_var34___name	__data_var34___scalar_type	__data_var34___attr_count	__data_var34___attr1	__data_var35___type_term	__data_var35___units_term	__data_var35___name	__data_var35___scalar_type	__data_var35___attr_count	__data_var35___attr1	__data_var36___type_term	__data_var36___units_term	__data_var36___name	__data_var36___scalar_type	__data_var36___attr_count	__data_var36___attr1	__data_var37___type_term	__data_var37___units_term	__data_var37___name	__data_var37___scalar_type	__data_var37___attr_count	__data_var37___attr1	__data_var38___type_term	__data_var38___units_term	__data_var38___name	__data_var38___scalar_type	__data_var38___attr_count	__data_var38___attr1	__data_var39___type_term	__data_var39___units_term	__data_var39___name	__data_var39___scalar_type	__data_var39___attr_count	__data_var39___attr1	__data_var39___attr2	__data_var40___type_term	__data_var40___units_term	__data_var40___name	__data_var40___scalar_type	__data_var40___attr_count	__data_var40___attr1	__data_var41___type_term	__data_var41___units_term	__data_var41___name	__data_var41___scalar_type	__data_var41___attr_count	__data_var41___attr1	__data_var41___attr2	__data_var42___type_term	__data_var42___units_term	__data_var42___name	__data_var42___scalar_type	__data_var42___attr_count	__data_var42___attr1	__data_var42___attr2	__data_var43___type_term	__data_var43___units_term	__data_var43___name	__data_var43___scalar_type	__data_var43___attr_count	__data_var43___attr1	__data_var43___attr2	__data_var44___type_term	__data_var44___units_term	__data_var44___name	__data_var44___scalar_type	__data_var44___attr_count	__data_var44___attr1	__data_var44___attr2	__data_var44___attr3	__data_var45___type_term	__data_var45___units_term	__data_var45___name	__data_var45___scalar_type	__data_var45___attr_count	__data_var45___attr1	__data_var46___type_term	__data_var46___units_term	__data_var46___name	__data_var46___scalar_type	__data_var46___attr_count	__data_var46___attr1	__data_var46___attr2	__data_var47___type_term	__data_var47___units_term	__data_var47___name	__data_var47___scalar_type	__data_var47___attr_count	__data_var47___attr1	__data_var47___attr2	__data_var48___type_term	__data_var48___units_term	__data_var48___name	__data_var48___scalar_type	__data_var48___attr_count	__data_var48___attr1	__data_var48___attr2	__data_var49___type_term	__data_var49___units_term	__data_var49___name	__data_var49___scalar_type	__data_var49___attr_count	__data_var49___attr1	__data_var49___attr2	__data_var50___type_term	__data_var50___units_term	__data_var50___name	__data_var50___scalar_type	__data_var50___attr_count	__data_var50___attr1	__data_var50___attr2	__data_var51___type_term	__data_var51___units_term	__data_var51___name	__data_var51___scalar_type	__data_var51___attr_count	__data_var51___attr1	__data_var51___attr2	__data_var52___type_term	__data_var52___units_term	__data_var52___name	__data_var52___scalar_type	__data_var52___attr_count	__data_var52___attr1	__data_var52___attr2	__data_var53___type_term	__data_var53___units_term	__data_var53___name	__data_var53___scalar_type	__data_var53___attr_count	__data_var53___attr1	__data_var53___attr2	__data_var54___type_term	__data_var54___units_term	__data_var54___name	__data_var54___scalar_type	__data_var54___attr_count	__data_var54___attr1	__data_var54___attr2	__data_var55___type_term	__data_var55___units_term	__data_var55___name	__data_var55___scalar_type	__data_var55___attr_count	__data_var55___attr1	__data_var55___attr2	__data_var56___type_term	__data_var56___units_term	__data_var56___name	__data_var56___scalar_type	__data_var56___attr_count	__data_var56___attr1	__data_var56___attr2	__data_var57___type_term	__data_var57___units_term	__data_var57___name	__data_var57___scalar_type	__data_var57___attr_count	__data_var57___attr1	__data_var57___attr2	__data_var58___type_term	__data_var58___units_term	__data_var58___name	__data_var58___scalar_type	__data_var58___attr_count	__data_var58___attr1	__data_var58___attr2	__data_var59___type_term	__data_var59___units_term	__data_var59___name	__data_var59___scalar_type	__data_var59___attr_count	__data_var59___attr1	__data_var59___attr2	__data_var60___type_term	__data_var60___units_term	__data_var60___name	__data_var60___scalar_type	__data_var60___attr_count	__data_var60___attr1	__data_var60___attr2	__data_var61___type_term	__data_var61___units_term	__data_var61___name	__data_var61___scalar_type	__data_var61___attr_count	__data_var61___attr1	__data_var61___attr2
Brick0000003	hazen_field_100ws.hndarray	Hazen Lab Field Sample Measurements for 100 Well Survey	Environmental Measurement <DA:0000004>	1	Data Variables Type <ME:0000293> [None]: Environmental Parameter <ME:0000103>	1	Environmental Sample <DA:0000042>	1	61	Environmental Sample ID <ME:0000102>	Environmental_Sample_ID	object_ref	0	Count <ME:0000126>	cells per milliliter <UO:0000201>	Count	int	2	Category <ME:0000013> [None]: Cell <ME:0000040>	Method <ME:0000007> [None]: AODC	Concentration <ME:0000129>	parts per million by volume <ME:0000348>	Concentration	float	2	Molecule from list <ME:0000381> [None]: dihydrogen <CHEBI:18276>	Method <ME:0000007> [None]: passive diffusive samplers	Concentration <ME:0000129>	parts per million by volume <ME:0000348>	Concentration	float	2	Molecule from list <ME:0000381> [None]: dinitrogen <CHEBI:17997>	Method <ME:0000007> [None]: passive diffusive samplers	Concentration <ME:0000129>	parts per million by volume <ME:0000348>	Concentration	float	2	Molecule from list <ME:0000381> [None]: dioxygen <CHEBI:15379>	Method <ME:0000007> [None]: passive diffusive samplers	Concentration <ME:0000129>	parts per million by volume <ME:0000348>	Concentration	float	2	Molecule from list <ME:0000381> [None]: methane <CHEBI:16183>	Method <ME:0000007> [None]: passive diffusive samplers	Concentration <ME:0000129>	parts per million by volume <ME:0000348>	Concentration	float	2	Molecule from list <ME:0000381> [None]: carbon dioxide <CHEBI:16526>	Method <ME:0000007> [None]: passive diffusive samplers	Concentration <ME:0000129>	parts per million by volume <ME:0000348>	Concentration	float	2	Molecule from list <ME:0000381> [None]: dinitrogen oxide <CHEBI:17045>	Method <ME:0000007> [None]: passive diffusive samplers	Concentration <ME:0000129>	milligram per liter <UO:0000273>	Concentration	float	3	Molecule from list <ME:0000381> [None]: elemental carbon <CHEBI:33415>	State <ME:0000037> [None]: dissolved	Organic <ME:0000346> [None]: 0	Concentration <ME:0000129>	milligram per liter <UO:0000273>	Concentration	float	3	Molecule from list <ME:0000381> [None]: elemental carbon <CHEBI:33415>	State <ME:0000037> [None]: dissolved	Organic <ME:0000346> [None]: 1	Concentration <ME:0000129>	milligram per liter <UO:0000273>	Concentration	float	1	Molecule from list <ME:0000381> [None]: chlorine atom <CHEBI:23116>	Concentration <ME:0000129>	milligram per liter <UO:0000273>	Concentration	float	1	Molecule from list <ME:0000381> [None]: bromine(.) <CHEBI:33117>	Concentration <ME:0000129>	milligram per liter <UO:0000273>	Concentration	float	1	Molecule from list <ME:0000381> [None]: nitrate <CHEBI:17632>	Concentration <ME:0000129>	milligram per liter <UO:0000273>	Concentration	float	1	Molecule from list <ME:0000381> [None]: phosphate ion <CHEBI:35780>	Concentration <ME:0000129>	milligram per liter <UO:0000273>	Concentration	float	1	Molecule from list <ME:0000381> [None]: sulfate <CHEBI:16189>	Concentration <ME:0000129>	milligram per liter <UO:0000273>	Concentration	float	1	Molecule from list <ME:0000381> [None]: silver atom <CHEBI:30512>	Concentration <ME:0000129>	milligram per liter <UO:0000273>	Concentration	float	1	Molecule from list <ME:0000381> [None]: arsenic atom <CHEBI:27563>	Concentration <ME:0000129>	milligram per liter <UO:0000273>	Concentration	float	1	Molecule from list <ME:0000381> [None]: barium atom <CHEBI:32594>	Concentration <ME:0000129>	milligram per liter <UO:0000273>	Concentration	float	1	Molecule from list <ME:0000381> [None]: beryllium atom <CHEBI:30501>	Concentration <ME:0000129>	milligram per liter <UO:0000273>	Concentration	float	1	Molecule from list <ME:0000381> [None]: bismuth atom <CHEBI:33301>	Concentration <ME:0000129>	milligram per liter <UO:0000273>	Concentration	float	1	Molecule from list <ME:0000381> [None]: calcium atom <CHEBI:22984>	Concentration <ME:0000129>	milligram per liter <UO:0000273>	Concentration	float	1	Molecule from list <ME:0000381> [None]: cadmium atom <CHEBI:22977>	Concentration <ME:0000129>	milligram per liter <UO:0000273>	Concentration	float	1	Molecule from list <ME:0000381> [None]: cobalt atom <CHEBI:27638>	Concentration <ME:0000129>	milligram per liter <UO:0000273>	Concentration	float	1	Molecule from list <ME:0000381> [None]: chromium atom <CHEBI:28073>	Concentration <ME:0000129>	milligram per liter <UO:0000273>	Concentration	float	1	Molecule from list <ME:0000381> [None]: copper atom <CHEBI:28694>	Concentration <ME:0000129>	milligram per liter <UO:0000273>	Concentration	float	1	Molecule from list <ME:0000381> [None]: iron atom <CHEBI:18248>	Concentration <ME:0000129>	milligram per liter <UO:0000273>	Concentration	float	1	Molecule from list <ME:0000381> [None]: gallium atom <CHEBI:49631>	Concentration <ME:0000129>	milligram per liter <UO:0000273>	Concentration	float	1	Molecule from list <ME:0000381> [None]: potassium atom <CHEBI:26216>	Concentration <ME:0000129>	milligram per liter <UO:0000273>	Concentration	float	1	Molecule from list <ME:0000381> [None]: lithium atom <CHEBI:30145>	Concentration <ME:0000129>	milligram per liter <UO:0000273>	Concentration	float	1	Molecule from list <ME:0000381> [None]: magnesium atom <CHEBI:25107>	Concentration <ME:0000129>	milligram per liter <UO:0000273>	Concentration	float	1	Molecule from list <ME:0000381> [None]: manganese atom <CHEBI:18291>	Concentration <ME:0000129>	milligram per liter <UO:0000273>	Concentration	float	1	Molecule from list <ME:0000381> [None]: sodium atom <CHEBI:26708>	Concentration <ME:0000129>	milligram per liter <UO:0000273>	Concentration	float	1	Molecule from list <ME:0000381> [None]: nickel atom <CHEBI:28112>	Concentration <ME:0000129>	milligram per liter <UO:0000273>	Concentration	float	1	Molecule from list <ME:0000381> [None]: lead atom <CHEBI:25016>	Concentration <ME:0000129>	milligram per liter <UO:0000273>	Concentration	float	1	Molecule from list <ME:0000381> [None]: selenium atom <CHEBI:27568>	Concentration <ME:0000129>	milligram per liter <UO:0000273>	Concentration	float	1	Molecule from list <ME:0000381> [None]: strontium atom <CHEBI:33324>	Concentration <ME:0000129>	milligram per liter <UO:0000273>	Concentration	float	1	Molecule from list <ME:0000381> [None]: uranium atom <CHEBI:27214>	Concentration <ME:0000129>	milligram per liter <UO:0000273>	Concentration	float	1	Molecule from list <ME:0000381> [None]: zinc atom <CHEBI:27363>	Diameter <ME:0000343>	micrometer <UO:0000017>	Diameter	float	1	Category <ME:0000013> [None]: pre-filter DNA extraction pore size	Concentration <ME:0000129>	nanogram per liter <ME:0000349>	Concentration	float	2	Molecule from list <ME:0000381> [None]: deoxyribonucleic acid <CHEBI:16991>	Method <ME:0000007> [None]: pre-filter DNA extraction	Diameter <ME:0000343>	micrometer <UO:0000017>	Diameter	float	1	Category <ME:0000013> [None]: regular filter DNA extraction pore size	Concentration <ME:0000129>	nanogram per liter <ME:0000349>	Concentration	float	2	Molecule from list <ME:0000381> [None]: deoxyribonucleic acid <CHEBI:16991>	Method <ME:0000007> [None]: regular filter DNA extraction	Concentration <ME:0000129>	parts per million by volume <ME:0000348>	Concentration	float	2	Molecule from list <ME:0000381> [None]: helium(0) <CHEBI:33681>	Method <ME:0000007> [None]: passive diffusive samplers	Concentration <ME:0000129>	parts per million by volume <ME:0000348>	Concentration	float	2	Molecule from list <ME:0000381> [None]: neon atom <CHEBI:33310>	Method <ME:0000007> [None]: passive diffusive samplers	Concentration <ME:0000129>	parts per million by volume <ME:0000348>	Concentration	float	3	Category <ME:0000013> [None]: fixed gases	State <ME:0000037> [None]: gas	Method <ME:0000007> [None]: passive diffusive samplers	Concentration <ME:0000129>	milligram per liter <UO:0000273>	Concentration	float	1	Molecule from list <ME:0000381> [None]: aluminium atom <CHEBI:28984>	Concentration <ME:0000129>	millimolar <UO:0000063>	Concentration	float	2	Molecule from list <ME:0000381> [None]: helium(0) <CHEBI:33681>	Method <ME:0000007> [None]: thermal conductivity detector	Concentration <ME:0000129>	millimolar <UO:0000063>	Concentration	float	2	Molecule from list <ME:0000381> [None]: dihydrogen <CHEBI:18276>	Method <ME:0000007> [None]: thermal conductivity detector	Concentration <ME:0000129>	millimolar <UO:0000063>	Concentration	float	2	Molecule from list <ME:0000381> [None]: dinitrogen <CHEBI:17997>	Method <ME:0000007> [None]: thermal conductivity detector	Concentration <ME:0000129>	millimolar <UO:0000063>	Concentration	float	2	Molecule from list <ME:0000381> [None]: dioxygen <CHEBI:15379>	Method <ME:0000007> [None]: thermal conductivity detector	Concentration <ME:0000129>	millimolar <UO:0000063>	Concentration	float	2	Molecule from list <ME:0000381> [None]: carbon monoxide <CHEBI:17245>	Method <ME:0000007> [None]: thermal conductivity detector	Concentration <ME:0000129>	millimolar <UO:0000063>	Concentration	float	2	Molecule from list <ME:0000381> [None]: methane <CHEBI:16183>	Method <ME:0000007> [None]: thermal conductivity detector	Concentration <ME:0000129>	millimolar <UO:0000063>	Concentration	float	2	Molecule from list <ME:0000381> [None]: carbon dioxide <CHEBI:16526>	Method <ME:0000007> [None]: thermal conductivity detector	Concentration <ME:0000129>	millimolar <UO:0000063>	Concentration	float	2	Molecule from list <ME:0000381> [None]: dinitrogen oxide <CHEBI:17045>	Method <ME:0000007> [None]: thermal conductivity detector	Concentration <ME:0000129>	parts per million by volume <ME:0000348>	Concentration	float	2	Molecule from list <ME:0000381> [None]: helium(0) <CHEBI:33681>	Method <ME:0000007> [None]: thermal conductivity detector	Concentration <ME:0000129>	parts per million by volume <ME:0000348>	Concentration	float	2	Molecule from list <ME:0000381> [None]: dihydrogen <CHEBI:18276>	Method <ME:0000007> [None]: thermal conductivity detector	Concentration <ME:0000129>	parts per million by volume <ME:0000348>	Concentration	float	2	Molecule from list <ME:0000381> [None]: dinitrogen <CHEBI:17997>	Method <ME:0000007> [None]: thermal conductivity detector	Concentration <ME:0000129>	parts per million by volume <ME:0000348>	Concentration	float	2	Molecule from list <ME:0000381> [None]: dioxygen <CHEBI:15379>	Method <ME:0000007> [None]: thermal conductivity detector	Concentration <ME:0000129>	parts per million by volume <ME:0000348>	Concentration	float	2	Molecule from list <ME:0000381> [None]: carbon monoxide <CHEBI:17245>	Method <ME:0000007> [None]: thermal conductivity detector	Concentration <ME:0000129>	parts per million by volume <ME:0000348>	Concentration	float	2	Molecule from list <ME:0000381> [None]: methane <CHEBI:16183>	Method <ME:0000007> [None]: thermal conductivity detector	Concentration <ME:0000129>	parts per million by volume <ME:0000348>	Concentration	float	2	Molecule from list <ME:0000381> [None]: carbon dioxide <CHEBI:16526>	Method <ME:0000007> [None]: thermal conductivity detector	Concentration <ME:0000129>	parts per million by volume <ME:0000348>	Concentration	float	2	Molecule from list <ME:0000381> [None]: dinitrogen oxide <CHEBI:17045>	Method <ME:0000007> [None]: thermal conductivity detector
