process	person	campaign	protocol	date_start	date_end	input_objects	output_objects	
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-08	2013-01-08	Sample: GW056-87-1-8-13 timepoint 2	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-08	2013-01-08	Sample: GW057-10-1-8-13	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-08	2013-01-08	Sample: GW057-10-1-8-13 timepoint 2	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-08	2013-01-08	Sample: GW223-39-1-8-13	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-08	2013-01-08	Sample: GW223-39-1-8-13 timepoint 2	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-08	2013-01-08	Sample: GW223-39-1-8-13 timepoint 3	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-08	2013-01-08	Sample: GW685-6-1-8-13	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-08	2013-01-08	Sample: GW685-6-1-8-13 timepoint 2	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-08	2013-01-08	Sample: GW755-69-1-8-13	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-08	2013-01-08	Sample: GW755-69-1-8-13 timepoint 2	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-08	2013-01-08	Sample: GW755-69-1-8-13 timepoint 3	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-11	2013-01-11	Sample: GW764-23-1-11-13	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-11	2013-01-11	Sample: GW764-23-1-11-13 timepoint 2	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-11	2013-01-11	Sample: GW765-77-1-11-13	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-11	2013-01-11	Sample: GW765-77-1-11-13 timepoint 2	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-22	2013-01-22	Sample: GW098-57-1-22-13	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-22	2013-01-22	Sample: GW098-57-1-22-13 timepoint 2	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-22	2013-01-22	Sample: GW363-94-1-22-13	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-22	2013-01-22	Sample: GW363-94-1-22-13 timepoint 2	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-22	2013-01-22	Sample: GW763-23-1-22-13	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-22	2013-01-22	Sample: GW763-23-1-22-13 timepoint 2	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-23	2013-01-23	Sample: GW639-90-1-23-13	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-23	2013-01-23	Sample: GW639-90-1-23-13 timepoint 2	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-23	2013-01-23	Sample: GW641-30-1-23-13	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-23	2013-01-23	Sample: GW641-30-1-23-13 timepoint 2	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-23	2013-01-23	Sample: GW658-63-1-23-13	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-23	2013-01-23	Sample: GW658-63-1-23-13 timepoint 2	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-23	2013-01-23	Sample: GW803-31-1-23-13	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-23	2013-01-23	Sample: GW803-31-1-23-13 timepoint 2	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-28	2013-01-28	Sample: GW199-42-1-28-13	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-28	2013-01-28	Sample: GW199-42-1-28-13 timepoint 2	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-28	2013-01-28	Sample: GW636-32-1-28-13	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-28	2013-01-28	Sample: GW761-29-1-28-13	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-28	2013-01-28	Sample: GW761-29-1-28-13 timepoint 2	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-28	2013-01-28	Sample: GW921-86-1-28-13	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-28	2013-01-28	Sample: GW921-86-1-28-13 timepoint 2	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-28	2013-01-28	Sample: GW925-68-1-28-13	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-28	2013-01-28	Sample: GW925-68-1-28-13 timepoint 2	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-29	2013-01-29	Sample: GW283-43-1-29-13	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-29	2013-01-29	Sample: GW283-43-1-29-13 timepoint 2	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-29	2013-01-29	Sample: GW760-18-1-29-13	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-29	2013-01-29	Sample: GW760-18-1-29-13 timepoint 2	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-29	2013-01-29	Sample: GW775-88-1-29-13	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-29	2013-01-29	Sample: GW775-88-1-29-13 timepoint 2	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-04	2013-02-04	Sample: GW228-12-2-4-13	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-04	2013-02-04	Sample: GW228-12-2-4-13 timepoint 2	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-04	2013-02-04	Sample: GW60-1A-60-2-4-13	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-04	2013-02-04	Sample: GW60-1A-60-2-4-13 timepoint 2	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-04	2013-02-04	Sample: GW773-35-2-4-13	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-04	2013-02-04	Sample: GW773-35-2-4-13 timepoint 2	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-11	2013-02-11	Sample: GW198-41-2-11-13	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-11	2013-02-11	Sample: GW198-41-2-11-13 timepoint 2	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-11	2013-02-11	Sample: GW804-13-2-11-13	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-11	2013-02-11	Sample: GW804-13-2-11-13 timepoint 2	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-11	2013-02-11	Sample: GW928-54-2-11-13	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-11	2013-02-11	Sample: GW928-54-2-11-13 timepoint 2	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-11	2013-02-11	Sample: GW929-2-11-13	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-11	2013-02-11	Sample: GW929-2-11-13 timepoint 2	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-12	2013-02-12	Sample: GW350-74-2-12-13	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-12	2013-02-12	Sample: GW350-74-2-12-13 timepoint 2	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-12	2013-02-12	Sample: GW714-34-2-12-13	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-12	2013-02-12	Sample: GW714-34-2-12-13 timepoint 2	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-12	2013-02-12	Sample: GW715-65-2-12-13	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-12	2013-02-12	Sample: GW715-65-2-12-13 timepoint 2	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-18	2013-02-18	Sample: GW271-66-2-18-13	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-18	2013-02-18	Sample: GW271-66-2-18-13 timepoint 2	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-18	2013-02-18	Sample: GW385-80-2-18-13	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-18	2013-02-18	Sample: GW385-80-2-18-13 timepoint 2	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-18	2013-02-18	Sample: GW683-53-2-18-13	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-18	2013-02-18	Sample: GW683-53-2-18-13 timepoint 2	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-18	2013-02-18	Sample: GW779-8-2-18-13	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-18	2013-02-18	Sample: GW779-8-2-18-13 timepoint 2	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-18	2013-02-18	Sample: GW782-72-2-18-13	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-18	2013-02-18	Sample: GW782-72-2-18-13 timepoint 2	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-19	2013-02-19	Sample: GW162-37-2-19-13	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-19	2013-02-19	Sample: GW162-37-2-19-13 timepoint 2	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-19	2013-02-19	Sample: GW314-97-2-19-13	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-19	2013-02-19	Sample: GW314-97-2-19-13 timepoint 2	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-20	2013-02-20	Sample: FW301-81-2-20-13	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-20	2013-02-20	Sample: FW303-11-2-20-13	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-20	2013-02-20	Sample: GW066-71-2-20-13	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-20	2013-02-20	Sample: GW066-71-2-20-13 timepoint 2	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-20	2013-02-20	Sample: GW125-85-2-20-13	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-20	2013-02-20	Sample: GW125-85-2-20-13 timepoint 2	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-21	2013-02-21	Sample: GW705-9-2-21-13	Generic: hazen_field_100ws.hndarray
Assay Environment <PROCESS:0000004>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-21	2013-02-21	Sample: GW705-9-2-21-13 timepoint 2	Generic: hazen_field_100ws.hndarray
